Sat Jul 19 23:15:40 JST 2025
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/affy_probeset-ncbigene.tsv | grep -vP '^(\d{3,}(?:_[a-z])?_at)	(\d+)$' | head
  prefix:1007_s_at	  prefix:780
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-ensembl_protein.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	(?:(?:(ENS[A-Z]*P\d{11})(?:\.\d+)?)|(FBpp\d{7})|(?:(MGP_[A-Za-z0-9]+_P\d{7})(?:\.\d+)?)|(LRG_\d+p\d+(?:-\d)?)|((?:[A-Za-z0-9][A-Za-z0-9_]+)\.t?\d+[a-z]?(?:\.\d+)?)|(Y[A-Z]{2}\d{3}[A-Z](?:-[A-Z])?)|(Q\d{4}))$' | head
  prefix:Q60888	  prefix:ENSMUSP00000080686
  prefix:Q60888	  prefix:ENSMUSP00000149664
  prefix:Q8VBW9	  prefix:ENSMUSP00000067207
  prefix:Q8VBW9	  prefix:ENSMUSP00000150323
  prefix:Q60885	  prefix:ENSMUSP00000089622
  prefix:Q5ZLQ6	  prefix:ENSGALP00010032339
  prefix:P31946	  prefix:ENSP00000300161
  prefix:P31946	  prefix:ENSP00000361930
  prefix:Q4R572	  prefix:ENSMFAP00000053407
  prefix:Q9CQV8	  prefix:ENSMUSP00000018470
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-ensembl_transcript.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	(?:(?:(ENS[A-Z]*T\d{11})(?:\.\d+)?)|(FBtr\d{7})|(?:(MGP_[A-Za-z0-9]+_T\d{7})(?:\.\d+)?)|(LRG_\d+t\d+(?:-\d)?)|((?:[A-Za-z0-9][A-Za-z0-9_]+)\.t?\d+[a-z]?(?:\.\d+)?)|(Y[A-Z]{2}\d{3}[A-Z](?:-[A-Z])?(?:_[a-z]{1,3}RNA)?)|(Q\d{4}_[a-z]{1,3}RNA)|([A-Z]{3}\d{1,3}(?:-\d)?_[a-z]{1,3}RNA)|(snR\d+-?[A-Za-z]?_sno?RNA)|(t[A-Z]\([ACGUX]{3}\)[A-Z]\d?_tRNA))$' | head
  prefix:Q60888	  prefix:ENSMUST00000082027
  prefix:Q60888	  prefix:ENSMUST00000215192
  prefix:Q8VBW9	  prefix:ENSMUST00000067840
  prefix:Q8VBW9	  prefix:ENSMUST00000217023
  prefix:Q60885	  prefix:ENSMUST00000091996
  prefix:Q5ZLQ6	  prefix:ENSGALT00010053687
  prefix:P31946	  prefix:ENST00000353703
  prefix:P31946	  prefix:ENST00000372839
  prefix:Q4R572	  prefix:ENSMFAT00000073733
  prefix:Q9CQV8	  prefix:ENSMUST00000018470
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-go.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	GO[:_](\d{7})$' | head
  prefix:Q6GZX4	  prefix:0046782
  prefix:Q6GZX3	  prefix:0033644
  prefix:Q6GZX3	  prefix:0016020
  prefix:Q6GZX1	  prefix:0033644
  prefix:Q6GZX1	  prefix:0016020
  prefix:Q6GZW6	  prefix:0005524
  prefix:Q6GZW6	  prefix:0003677
  prefix:Q6GZW6	  prefix:0004386
  prefix:Q6GZW6	  prefix:0016787
  prefix:Q6GZW5	  prefix:0033644
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-hgnc.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	(?:(?:HGNC|hgnc):)?(\d{1,5})$' | head
  prefix:P31946	  prefix:12849
  prefix:P62258	  prefix:12851
  prefix:Q04917	  prefix:12853
  prefix:P61981	  prefix:12852
  prefix:P31947	  prefix:10773
  prefix:P27348	  prefix:12854
  prefix:P63104	  prefix:12855
  prefix:Q96QU6	  prefix:23989
  prefix:Q4AC99	  prefix:34391
  prefix:Q15172	  prefix:9309
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-insdc.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	(?:insdc:)?([A-Z]\d{5}|[A-Z]{2}\d{6}|[A-Z]{4}\d{8}|[A-J][A-Z]{2}\d{5}|[A-Z]{4,}\d{9})(?:\.\d+)?$' | head
  prefix:Q6GZX4	  prefix:AY548484
  prefix:Q6GZX3	  prefix:AY548484
  prefix:Q197F8	  prefix:DQ643392
  prefix:Q197F7	  prefix:DQ643392
  prefix:Q6GZX2	  prefix:AY548484
  prefix:Q6GZX1	  prefix:AY548484
  prefix:Q197F5	  prefix:DQ643392
  prefix:Q6GZX0	  prefix:AY548484
  prefix:Q91G88	  prefix:AF303741
  prefix:Q6GZW9	  prefix:AY548484
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-intact.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	(EBI\-[0-9]+)$' | head
  prefix:Q9IK91	  prefix:EBI-16116412
  prefix:Q9IK91	  prefix:EBI-16116432
  prefix:Q9IK92	  prefix:EBI-16116412
  prefix:Q9IK92	  prefix:EBI-16116432
  prefix:Q9IH62	  prefix:EBI-15702710
  prefix:Q9IH62	  prefix:EBI-7532268
  prefix:Q9IK90	  prefix:EBI-395506
  prefix:Q9IK90	  prefix:EBI-25747115
  prefix:P0C1C7	  prefix:EBI-646245
  prefix:P0C1C7	  prefix:EBI-6151115
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-ncbigene.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	(\d+)$' | head
  prefix:Q65209	  prefix:22220377
  prefix:Q65210	  prefix:22220378
  prefix:Q4U9M9	  prefix:3863060
  prefix:P15711	  prefix:3500484
  prefix:A9CBA2	  prefix:10973883
  prefix:Q43495	  prefix:544145
  prefix:Q60888	  prefix:235256
  prefix:Q8VBW9	  prefix:258939
  prefix:Q60885	  prefix:18373
  prefix:P18560	  prefix:22220397
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-oma_group.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	([A-Z]+)$' | head
  prefix:Q4U9M9	  prefix:NGHICKM
  prefix:P15711	  prefix:NGHICKM
  prefix:Q43495	  prefix:ECACSTM
  prefix:Q60888	  prefix:QVAFFPE
  prefix:Q8VBW9	  prefix:SCAGQMF
  prefix:Q60885	  prefix:ANANQDM
  prefix:P32234	  prefix:SAKHPGQ
  prefix:Q8GBW6	  prefix:HYKYERT
  prefix:P48347	  prefix:ERACHMA
  prefix:Q9S9Z8	  prefix:RGHEENA
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-omim_gene.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	(?:O?MIM:)?(\d{6})$' | head
  prefix:A9YTQ3	  prefix:606517
  prefix:L0R819	  prefix:619740
  prefix:O43707	  prefix:604638
  prefix:O94910	  prefix:616416
  prefix:Q8NBU5	  prefix:614452
  prefix:Q8NBV8	  prefix:607719
  prefix:Q8NFM4	  prefix:600292
  prefix:Q9H7M6	  prefix:620539
  prefix:Q9NP81	  prefix:612804
  prefix:Q9NVP2	  prefix:609190
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-omim_phenotype.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	(?:O?MIM:)?(\d{6})$' | head
  prefix:O15457	  prefix:108420
  prefix:O60479	  prefix:104510
  prefix:O75417	  prefix:114480
  prefix:P21802	  prefix:101200
  prefix:P21802	  prefix:101400
  prefix:P21802	  prefix:101600
  prefix:P22607	  prefix:100800
  prefix:P22607	  prefix:109800
  prefix:P26367	  prefix:106210
  prefix:P29320	  prefix:114500
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-orphanet_phenotype.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	(?:ORPHA|ORDO|Orphanet)[:_]([A-Z0-9]+)$' | head
  prefix:P62258	  prefix:217385
  prefix:P62258	  prefix:457246
  prefix:P62258	  prefix:261257
  prefix:P62258	  prefix:213711
  prefix:P62258	  prefix:531
  prefix:P61981	  prefix:442835
  prefix:P63104	  prefix:178469
  prefix:Q14738	  prefix:457279
  prefix:P30153	  prefix:457284
  prefix:Q00005	  prefix:98762
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-pdb.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	([0-9][A-Za-z0-9]{3})$' | head
  prefix:Q6V4H0	  prefix:6K3G
  prefix:Q6V4H0	  prefix:6KJ5
  prefix:P0C9J3	  prefix:8JV0
  prefix:P13744	  prefix:2E9Q
  prefix:P13744	  prefix:2EVX
  prefix:Q8GBW6	  prefix:1ON3
  prefix:Q8GBW6	  prefix:1ON9
  prefix:Q01525	  prefix:8QTC
  prefix:Q01525	  prefix:8QTF
  prefix:Q01525	  prefix:8QTT
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot_proteome-assembly_insdc.tsv | grep -vP '^(UP\d{0,9})	(GCA_\d{9})(\.\d+)?$' | head
  prefix:UP000000625	  prefix:GCA_000005845
  prefix:UP000002311	  prefix:GCA_000146045
  prefix:UP000002494	  prefix:GCA_015227675
  prefix:UP000000589	  prefix:GCA_000001635
  prefix:UP000000803	  prefix:GCA_000001215
  prefix:UP000001570	  prefix:GCA_000009045
  prefix:UP000005640	  prefix:GCA_000001405
  prefix:UP000006548	  prefix:GCA_000001735
  prefix:UP000009136	  prefix:GCA_002263795
  prefix:UP000001940	  prefix:GCA_000002985
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot_proteome-assembly_refseq.tsv | grep -vP '^(UP\d{0,9})	(GCF_\d{9})(\.\d+)?$' | head
  prefix:UP000000437	  prefix:GCF_000002035
  prefix:UP000000715	  prefix:GCF_011764305
  prefix:UP000001554	  prefix:GCF_000003815
  prefix:UP000001819	  prefix:GCF_009870125
  prefix:UP000005203	  prefix:GCF_003254395
  prefix:UP000008028	  prefix:GCF_000840205
  prefix:UP000008143	  prefix:GCF_000004195
  prefix:UP000079169	  prefix:GCF_000475195
  prefix:UP000079721	  prefix:GCF_000296755
  prefix:UP000081671	  prefix:GCF_000151885
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot_proteome-taxonomy.tsv | grep -vP '^(UP\d{0,9})	(\d+)$' | head
  prefix:UP000000625	  prefix:83333
  prefix:UP000002311	  prefix:559292
  prefix:UP000002494	  prefix:10116
  prefix:UP000000589	  prefix:10090
  prefix:UP000000803	  prefix:7227
  prefix:UP000001570	  prefix:224308
  prefix:UP000005640	  prefix:9606
  prefix:UP000006548	  prefix:3702
  prefix:UP000009136	  prefix:9913
  prefix:UP000000437	  prefix:7955
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-reactome_pathway.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	(R-[A-Z]{3}-\d+)(?:\.\d+)?$' | head
  prefix:P32234	  prefix:R-DME-9629569
  prefix:P41932	  prefix:R-CEL-165159
  prefix:P41932	  prefix:R-CEL-166208
  prefix:P41932	  prefix:R-CEL-170968
  prefix:P41932	  prefix:R-CEL-2028269
  prefix:P41932	  prefix:R-CEL-3769402
  prefix:P41932	  prefix:R-CEL-392517
  prefix:P41932	  prefix:R-CEL-430116
  prefix:P41932	  prefix:R-CEL-450385
  prefix:P41932	  prefix:R-CEL-450513
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-refseq_protein.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	([ANXYWZ]P_\d+)(?:\.\d+)?$' | head
  prefix:Q6GZX4	  prefix:YP_031579
  prefix:Q6GZX3	  prefix:YP_031580
  prefix:Q197F8	  prefix:YP_654574
  prefix:Q197F7	  prefix:YP_654575
  prefix:Q6GZX2	  prefix:YP_031581
  prefix:Q6GZX1	  prefix:YP_031582
  prefix:Q197F5	  prefix:YP_654577
  prefix:Q6GZX0	  prefix:YP_031583
  prefix:Q91G88	  prefix:NP_149469
  prefix:Q6GZW9	  prefix:YP_031584
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-taxonomy.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	(\d+)$' | head
  prefix:Q6GZX4	  prefix:654924
  prefix:Q6GZX3	  prefix:654924
  prefix:Q197F8	  prefix:345201
  prefix:Q197F7	  prefix:345201
  prefix:Q6GZX2	  prefix:654924
  prefix:Q6GZX1	  prefix:654924
  prefix:Q197F5	  prefix:345201
  prefix:Q6GZX0	  prefix:654924
  prefix:Q91G88	  prefix:176652
  prefix:Q6GZW9	  prefix:654924
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-uniprot_mnemonic.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	([A-Z0-9]+_[A-Z0-9]{0,5})$' | head
  prefix:Q6GZX4	  prefix:001R_FRG3G
  prefix:Q6GZX3	  prefix:002L_FRG3G
  prefix:Q197F8	  prefix:002R_IIV3
  prefix:Q197F7	  prefix:003L_IIV3
  prefix:Q6GZX2	  prefix:003R_FRG3G
  prefix:Q6GZX1	  prefix:004R_FRG3G
  prefix:Q197F5	  prefix:005L_IIV3
  prefix:Q6GZX0	  prefix:005R_FRG3G
  prefix:Q91G88	  prefix:006L_IIV6
  prefix:Q6GZW9	  prefix:006R_FRG3G
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/wikipathways-chebi.tsv | grep -vP '^(WP\d{1,5})(?:\_r\d+)?	(?:CHEBI[:_])?(\d+)$' | head
  prefix:WP14	  prefix:131603
  prefix:WP5061	  prefix:15346
  prefix:WP5238	  prefix:15351
  prefix:WP266	  prefix:15346
  prefix:WP250	  prefix:882
  prefix:WP250	  prefix:15361
  prefix:WP423	  prefix:537519
  prefix:WP423	  prefix:57535
  prefix:WP423	  prefix:57590
  prefix:WP423	  prefix:57716
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/wikipathways-doid.tsv | grep -vP '^(WP\d{1,5})(?:\_r\d+)?	DO(?:ID)?[:_](\d+)$' | head
  prefix:WP5198	  prefix:0050589
  prefix:WP5198	  prefix:0060180
  prefix:WP5198	  prefix:2914
  prefix:WP5198	  prefix:5353
  prefix:WP5198	  prefix:8778
  prefix:WP5198	  prefix:8577
  prefix:WP5372	  prefix:14330
  prefix:WP5372	  prefix:10652
  prefix:WP5372	  prefix:1289
  prefix:WP5372	  prefix:332
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/wikipathways-hmdb.tsv | grep -vP '^(WP\d{1,5})(?:\_r\d+)?	(?:hmdb:)?(HMDB\d+)$' | head
  prefix:WP1075	  prefix:HMDB0000067
  prefix:WP1075	  prefix:HMDB0000099
  prefix:WP1075	  prefix:HMDB0000122
  prefix:WP112	  prefix:HMDB0000119
  prefix:WP4463	  prefix:HMDB0000058
  prefix:WP125	  prefix:HMDB0000073
  prefix:WP125	  prefix:HMDB0000097
  prefix:WP96	  prefix:HMDB0000122
  prefix:WP250	  prefix:HMDB0000051
  prefix:WP1189	  prefix:HMDB0000058
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/wikipathways-lipidmaps.tsv | grep -vP '^(WP\d{1,5})(?:\_r\d+)?	(LM(FA|GL|GP|SP|ST|PR|SL|PK)[0-9]{4}([0-9a-zA-Z]{4,6})?)$' | head
  prefix:WP3200	  prefix:LMGL02010000
  prefix:WP4341	  prefix:LMGL0201
  prefix:WP4722	  prefix:LMFA07050000
  prefix:WP4722	  prefix:LMGL02010000
  prefix:WP4722	  prefix:LMGL03010000
  prefix:WP4722	  prefix:LMGP02010000
  prefix:WP4722	  prefix:LMGP06010000
  prefix:WP4722	  prefix:LMGP12010000
  prefix:WP4722	  prefix:LMGP13010000
  prefix:WP4344	  prefix:LMFA06000088
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/wikipathways-ncbigene.tsv | grep -vP '^(WP\d{1,5})(?:\_r\d+)?	(\d+)$' | head
  prefix:WP5422	  prefix:20296
  prefix:WP5422	  prefix:20848
  prefix:WP288	  prefix:55914
  prefix:WP288	  prefix:1147
  prefix:WP5422	  prefix:1277
  prefix:WP5422	  prefix:1432
  prefix:WP5422	  prefix:207
  prefix:WP288	  prefix:3551
  prefix:WP5422	  prefix:3565
  prefix:WP5422	  prefix:3566
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/wikipathways-uniprot.tsv | grep -vP '^(WP\d{1,5})(?:\_r\d+)?	(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)$' | head
  prefix:WP5382	  prefix:Q13485
  prefix:WP5382	  prefix:Q15063
  prefix:WP5382	  prefix:P01137
  prefix:WP5382	  prefix:P05121
  prefix:WP5382	  prefix:P09486
  prefix:WP5382	  prefix:P36897
  prefix:WP5382	  prefix:P84022
  prefix:WP5382	  prefix:Q15796
  prefix:WP5431	  prefix:P40763
  prefix:WP5382	  prefix:Q9GZV5
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/zfin_gene-zfin_transcript.tsv | grep -vP '^(ZDB\-[A-Z]+\-\d{6}\-\d+)	(ZDB\-[A-Z]+\-\d{6}\-\d+)$' | head
  prefix:ZDB-GENE-000208-21	  prefix:ZDB-TSCRIPT-090929-22972
  prefix:ZDB-GENE-021025-1	  prefix:ZDB-TSCRIPT-090929-20631
  prefix:ZDB-GENE-121214-14	  prefix:ZDB-TSCRIPT-121213-781
  prefix:ZDB-GENE-091020-5	  prefix:ZDB-TSCRIPT-100915-228
  prefix:ZDB-GENE-040516-9	  prefix:ZDB-TSCRIPT-141209-1600
  prefix:ZDB-GENE-030131-7802	  prefix:ZDB-TSCRIPT-110325-2656
  prefix:ZDB-GENE-100917-2	  prefix:ZDB-TSCRIPT-100915-266
  prefix:ZDB-GENE-070209-119	  prefix:ZDB-TSCRIPT-090929-18325
  prefix:ZDB-GENE-050208-148	  prefix:ZDB-TSCRIPT-090929-4778
  prefix:ZDB-GENE-050417-323	  prefix:ZDB-TSCRIPT-090929-11526
Sat Jul 19 23:15:41 JST 2025
